Song ID,ZCR,Energy,Entropy of Energy,Spectral Centroid,Spectral Spread,Spectral Entropy,Spectral Flux,Spectral Rolloff,MFCC.1,MFCC.2,MFCC.3,MFCC.4,MFCC.5,MFCC.6,MFCC.7,MFCC.8,MFCC.9,MFCC.10,MFCC.11,MFCC.12,MFCC.13,Chroma Vector(CV),CV.1,CV.2,CV.3,CV.4,CV.5,CV.6,CV.7,CV.8,CV.9,CV.10,CV.11,Chroma Deviation,ZCR_SD,Energy_SD,Entropy of Energy_SD,Spectral Centroid_SD,Spectral Spread_SD,Spectral Entropy_SD,Spectral Flux_SD,Spectral Rolloff_SD,MFCC.1_SD,MFCC.2_SD,MFCC.3_SD,MFCC.4_SD,MFCC.5_SD,MFCC.6_SD,MFCC.7_SD,MFCC.8_SD,MFCC.9_SD,MFCC.10_SD,MFCC.11_SD,MFCC.12_SD,MFCC.13_SD,Chroma Vector(CV)_SD,CV.1_SD,CV.2_SD,CV.3_SD,CV.4_SD,CV.5_SD,CV.6_SD,CV.7_SD,CV.8_SD,CV.9_SD,CV.10_SD,CV.11_SD,Chroma Deviation_SD,Tempo Feature1,Tempo Feature2,Valence,Arousal
26,0.2378174579,0.1665628353,0.820070151,0.1230899498,0.08061904,0.2152305579,0.0992679773,0.3912580896,0.7451989973,0.6013220781,0.6047601373,0.989123963,0.345717375,0.2383282615,0.2483363856,0.4046049944,0.141490403,0.3855312979,0.3991796149,0.3325266547,0.2971951104,0.4581435537,0.3391742024,0.2559362692,0.3289508255,0.2392224104,0.3978702453,0.1741664671,0.4363400842,0.2924293911,0.2844785156,0.3741233701,0.1443919254,0.1926131409,0.3216105077,0.1199483526,0.0600498145,0.2435645314,0.6418884175,0.3030480063,0.0175794448,0.1555947306,0.143972573,0.1652157205,0.2016033774,0.1742762994,0.1099225879,0.1544872567,0.141521706,0.127237198,0.1995922808,0.1887773204,0.2299088322,0.2817499374,0.3987067103,0.3528340423,0.4348435355,0.3050138373,0.3707421292,0.2279627539,0.282712123,0.2163264644,0.2974794027,0.2718073305,0.1047258792,0.2673515029,0.127691816,0.0493165448,0.2,0.2498192717,-0.2,0.2
27,0.2679711821,0.1799354511,0.7348280499,0.1391793033,0.0771355256,0.2311850639,0.1401172207,0.4348500811,0.771758385,0.6051681872,0.5719226776,0.9423923307,0.4406571684,0.3229566211,0.3656003308,0.4450281059,0.23766742,0.3043819078,0.3661701736,0.233359377,0.2020440367,0.4995138534,0.3149289303,0.0839962593,0.381078545,0.3124130345,0.2611409937,0.0673596091,0.4923036159,0.2734434272,0.293629341,0.5083143615,0.1889986983,0.1414954684,0.3980841544,0.1679964782,0.2270558441,0.3542348249,0.6860158318,0.334447184,0.0323295462,0.2084228477,0.312757066,0.170049117,0.2489058277,0.165046778,0.1660505228,0.2218513675,0.2575862118,0.2212919506,0.3743507492,0.3550954609,0.3390225948,0.2996211364,0.5092159378,0.4038757021,0.462383148,0.1245678331,0.4516060129,0.3932287662,0.2606938586,0.1101348098,0.3636228493,0.268875001,0.1399392587,0.4250074127,0.2329203176,0.0892041762,0.1,0.0816005715,0.3,0.7
28,0.2160137852,0.0334451146,0.7811640876,0.1229478946,0.0980637121,0.1740472544,0.1262524974,0.3364214953,0.5318512014,0.6134442232,0.5436677566,0.8948150221,0.344359409,0.2112372549,0.2724142904,0.4079691651,0.1392851336,0.3162836011,0.4188246606,0.3289129287,0.2584707322,0.4189161006,0.2818788684,0.0917776678,0.600000987,0.2044991541,0.3006557978,0.1595899989,0.341817516,0.4044615494,0.2799285309,0.3806975269,0.1667663757,0.2107137948,0.3334446559,0.0205551688,0.1709154727,0.348206845,0.6826626173,0.2906088509,0.03965105,0.1585677226,0.2239215386,0.2333643428,0.339415348,0.2765917233,0.1654450918,0.2062313039,0.2775287875,0.2229433401,0.3237022347,0.3569756342,0.3535336259,0.354437351,0.4197078988,0.3393231018,0.4104670026,0.1265386242,0.7119064441,0.2325075164,0.3031077276,0.2423311571,0.252231967,0.4040603459,0.1221408622,0.2875630378,0.1604736171,0.1222707859,0.2,0.1100647724,0.4,-0.3
29,0.1355435165,0.193309849,0.733189404,0.092545914,0.1175708584,0.0839558273,0.1506750532,0.1374542377,0.6900878877,0.7990678554,0.5132317722,0.7203490816,0.7579594276,0.2870696319,0.4907568112,0.3762928586,0.4253184122,0.6563737115,0.3356614481,0.465495306,0.562506467,0.4398395187,0.1714739476,0.3045315104,0.4056013039,0.4344930663,0.2571155009,0.2362385439,0.2520955772,0.2571001827,0.4839848589,0.4893127476,0.2794230384,0.2905402151,0.1592078703,0.1699506481,0.116031637,0.3371819252,0.6392652297,0.111693722,0.0410457464,0.0662036583,0.1233568699,0.0587339156,0.1302730837,0.1130008861,0.0630483572,0.1145679903,0.129384416,0.1161104844,0.1921649776,0.2078632468,0.2298217664,0.2079325224,0.2137830661,0.3247378106,0.2189167997,0.3030003169,0.4433370781,0.4424139438,0.2246373225,0.3324816953,0.1753390956,0.2499900595,0.2611832784,0.3101917552,0.2576597724,0.1175999964,0.2,0.2271227464,0.5,-0.4
30,0.1840727527,0.259728565,0.6992596027,0.1644501267,0.153467189,0.1019694597,0.1955771045,0.1457321764,0.6848615829,0.7773626724,0.4640257267,0.7121288558,0.7709727824,0.3055207176,0.5535967403,0.4530007037,0.5077611096,0.6568862427,0.4215780117,0.5256953694,0.5676206822,0.3021994149,0.2027224663,0.362371239,0.3720674201,0.3277382014,0.5213293731,0.2065189318,0.2171641181,0.2484926326,0.4549298073,0.541358688,0.2514669368,0.3198666192,0.2022357959,0.2456028168,0.1588719666,0.3479262652,0.6225805486,0.1389102931,0.0622296617,0.0770044082,0.2460274004,0.1679041813,0.1935685424,0.2148666367,0.0974944091,0.226008595,0.265747379,0.2464961346,0.35112448,0.2907923964,0.2519602186,0.2325725909,0.2253048837,0.239143809,0.2952485975,0.4277467747,0.4055125585,0.330718939,0.462934644,0.2907871825,0.1475009925,0.2623540827,0.3423639325,0.3962875793,0.2512730138,0.1543933487,0.1428571429,0.1914487797,-0.5,0.6
31,0.4818580852,0.1233090011,0.4509373686,0.3319284007,0.1259079992,0.7355261839,0.2423915731,0.7174045958,0.6078640236,0.2881946799,0.6246128048,0.2650835784,0.5749910313,0.0959422914,1,0.8142568735,0.3614145022,0.6098754289,0.591146661,0.7721018484,0.7863080825,0.0586378385,0.1761646078,0.1240953224,0.0532888832,0.3361379889,0.3793491452,0.15922148,0.2809209592,0.1331488078,0.1177312778,0.1602357925,0.1023054782,0.1357352537,0.8496851179,0.1509695878,0.574695841,0.345746703,0.3941218305,0.8379248789,0.1649749404,0.3469124681,0.183181056,0.6190793942,0.5340268914,0.6590523984,0.4398688403,0.7471307469,0.9194761951,0.7330773199,0.9113638111,0.9747213986,0.8859607214,0.9159902604,0.6453932756,0.0971419582,0.4199226394,0.3880583433,0.1284583692,0.651799848,0.5061501532,0.4767990643,0.3392297856,0.3018668211,0.2172692552,0.2128996978,0.236141055,0.2419601822,0.04,0.250898982,-0.4,0.3
32,0.1134570703,0.1090482461,0.6013012471,0.0446548681,0.0761339036,0.0551384792,0.2720426016,0.1398887892,0.5810808243,0.7453217195,0.4229353064,0.7710951403,0.7309253591,0.5360849695,0.6101992446,0.6861407359,0.4104662934,0.5821361726,0.4700278837,0.4485956627,0.4627953634,0.3019923585,0.2053765544,0.2840874894,0.5714706767,0.4530968516,0.2758683445,0.1252079912,0.7203031913,0.2666046894,0.5134196624,0.4068470669,0.0852549181,0.3679908073,0.1501420504,0.1264206365,0.4690442075,0.5377933514,0.8978654975,0.0932572753,0.2429823165,0.0609322116,0.4032839209,0.2516498133,0.368577208,0.3793257032,0.2086606238,0.2011985524,0.3803593898,0.3143532022,0.3079945936,0.4703283051,0.4044643804,0.3135943348,0.2811943682,0.3526184244,0.3074556342,0.3466283438,0.7915141284,0.4833645392,0.3016045135,0.2316116851,0.6223150272,0.3010482342,0.4569412217,0.3289902315,0.0662035668,0.2920227873,0.2,0.190039136,-0.2,-0.1
33,0.0672336614,0.2296852472,0.3039444309,0.0660440282,0.1284629034,0.0213587108,0.4370287522,0.0824289252,0.5613900125,0.7896124673,0.3780373151,0.6498752807,0.5480598727,0.2826217404,0.4084060172,0.2383210374,0.5102317796,0.6637666071,0.3326357293,0.4501459535,0.5381113357,0.4130416751,0.2200328509,0.0813916317,0.4350441788,0.2783522314,0.547451434,0.3968640303,0.5989517308,0.4679005707,0.6503531811,0.3496430268,0.0667977715,0.5593636182,0.1000099504,0.2887514363,0.5615290937,0.5656472409,0.8864541336,0.0403241689,0.3554317177,0.0435132133,0.3305023249,0.0616366951,0.328884186,0.2912711754,0.2117273462,0.3218397456,0.2547652504,0.2150286224,0.5172053192,0.4594724973,0.391566666,0.4892993541,0.3888644916,0.4493062732,0.4435262217,0.1399839068,0.648213465,0.3334784115,0.7336597595,0.6164646133,0.4859963605,0.5347514996,0.5959043999,0.3332163017,0.0327066142,0.4510818661,0.2,0.3961052403,0.4,0.6
34,0.2771135978,0.0255259556,0.7327315179,0.3987997021,0.2497785759,0.3699173058,0.0261420853,0.3236222892,0.4049304875,0.6587250487,0.8368059104,0.5021911245,0.5457329766,0.4216561499,0.5883518043,0.8383235533,0.7894349958,0.6868621206,0.5354692531,0.4322675616,0.4389489441,0.5025093075,0.1838895455,0.3075303984,0.3039880801,0.3395302037,0.2164257768,0.2151633736,0.2369427451,0.2355456856,0.4857905764,0.4519138121,0.2477314096,0.3480646639,0.5004074117,0.0224298918,0.1644683642,0.3042414401,0.2726619653,0.5368997803,0.0200759802,0.2871797677,0.2045167502,0.1851057402,0.3456649992,0.1413353236,0.0934113759,0.1031506694,0.1935587769,0.1370422477,0.1981982924,0.156602086,0.2752297638,0.2129738305,0.2006597276,0.3697328771,0.2619129078,0.2988182452,0.2953435043,0.2988489597,0.2166081895,0.2563556508,0.1715309487,0.1875697137,0.2697337492,0.2911616003,0.2304284963,0.1020524385,0.2,0.1815285718,0.4,-0.5
35,0.3438710184,0.04136136,0.6071410494,0.4625395895,0.2455142845,0.4687394143,0.025485007,0.4522559832,0.4992508026,0.6091784078,0.7977683683,0.5121055448,0.5426072027,0.3950935569,0.6505468371,0.7870481804,0.9344675866,0.862797959,0.7267515381,0.5157711894,0.5850979154,0.4431720832,0.1480899022,0.3730918456,0.2741131311,0.302981554,0.2109626383,0.2258472194,0.2290507091,0.2368821629,0.513128166,0.3742749189,0.2959886033,0.288684112,0.6708801099,0.0667920161,0.3476140788,0.4447873661,0.2365414329,0.7595172851,0.030585864,0.4229079926,0.2855097963,0.1640123877,0.4600375333,0.2244880284,0.1574412278,0.1567497462,0.2036293952,0.2050980293,0.2494885746,0.2750977531,0.2726214959,0.2608196453,0.2796145814,0.3883985522,0.203013984,0.3975997441,0.3945276033,0.3250818336,0.2736259817,0.2942726587,0.1930914893,0.233628249,0.3865770227,0.2726251068,0.278028487,0.1360861335,0.1428571429,0.2913773736,0.5,0.6
36,0.5242707158,0.2359894521,0.6556869477,0.3661316227,0.1238278241,0.8020022395,0.1864456519,0.7502238612,0.6573792923,0.2229348439,0.6239995929,0.2888659181,0.7596274181,0.2004356181,0.8348714736,0.6941595166,0.0501364934,0.710608482,0.715541142,1,0.825315288,0.0194421009,0.1084001427,0.0107702992,0.0355980246,0.3647746831,0.3314684202,0.1898581773,0.5304577644,0.1636873195,0.1086048629,0.1021529583,0.1011352816,0.1267909045,0.8399762945,0.2371548482,0.5384749984,0.3336836765,0.3904099095,0.7791907785,0.1497072768,0.2924195537,0.2800664627,0.6969405763,0.5631322877,0.6292409301,0.4918692711,0.6509216633,0.7864317113,0.6321948202,0.8478071808,0.8139081147,0.8330090103,0.8371107076,0.5744930873,0.0385947954,0.2349584598,0.1336823126,0.096088605,0.6139366173,0.3829415737,0.4586161044,0.5554187392,0.3158681028,0.1474258848,0.1364749598,0.1839590374,0.2809672725,0.1428571429,0.153655047,-0.2,0.4
37,0.4302043506,0.2696170009,0.9566705979,0.3249594967,0.1427829591,0.6386046769,0.2021900437,0.6264435379,0.6643185011,0.2969279725,0.5822459922,0.3703931232,0.7576416158,0.1019251338,0.9150164891,0.7717782591,0.0582114079,0.5453410641,0.7968727433,0.8767827761,0.7160838119,0,0.1250106131,0.1945583568,0.0427474955,0.4651722004,0.2846363539,0.2736341325,0.4396626681,0.245009054,0.1920481888,0.0874180623,0.0552257049,0.3003407774,0.7300132983,0.3036188635,0.1915698647,0.3369923385,0.4222236596,0.7387094025,0.2355344205,0.2818022667,0.3360590533,0.7280190159,0.600176176,0.6386991313,0.4519554666,0.6434991072,0.8467405218,0.6670673073,0.815572038,0.7969066752,1,0.920536048,0.6486143573,0,0.2396761473,0.3688766926,0.0284171119,0.7304428547,0.332323624,0.6407501047,0.3657809641,0.3939269604,0.2519759326,0.085635783,0.0813202383,0.2966916058,0.28,0.5422359216,0.4,-0.2
38,0.1414155219,0.2195038885,0.6584375989,0.0976708489,0.1043167679,0.1176543221,0.2968952265,0.171952541,0.5647794692,0.7327624996,0.451595849,0.5992762733,0.8356923252,0.3968269878,0.6192653837,0.5132682021,0.3372351725,0.4839534981,0.4421959913,0.6181494833,0.3915292079,0.0734880466,0.3011087636,0.3221910297,0.279354968,0.7038866667,0.354860633,0.2336069767,0.3624356662,0.3814148261,0.4054344006,0.2071656448,0.1569901831,0.4402760893,0.2783436378,0.2041166177,0.2805326074,0.6049547132,0.8921430756,0.2918817972,0.1621721313,0.1367628127,0.3772522775,0.6202167081,0.6091024969,0.4813699483,0.2086306927,0.360106488,0.4758616822,0.3981292942,0.4567490487,0.5402252845,0.4577139134,0.4010436293,0.3738221645,0.0649365328,0.4940528208,0.4695424768,0.3773698836,0.9166385436,0.4135596442,0.4476298412,0.3041836287,0.5127127789,0.303205973,0.1633241656,0.1926812408,0.4214203529,0.2,0.2015895238,-0.5,0.7
39,0.0613514049,0.1036265399,0.2937944535,0.0241497857,0.0965196244,0.0256901484,0.22526182,0.080931507,0.4981760513,0.839809276,0.5248521132,0.8278013219,0.4913733977,0.3129594599,0.5962839515,0.6423262243,0.5001393694,0.5577034843,0.6254068939,0.5121240557,0.4959630049,0.4259824246,0.1026425025,0.1533983169,0.2709582065,0.5089365119,0.2782653849,0.3705305968,0.0995836042,0.3477841595,0.5390531146,0.4404631356,0.3193878667,0.3046488296,0.135711184,0.1275018722,0.3418615188,0.6244838808,0.918781019,0.0637902561,0.1462247314,0.0670440022,0.5704104002,0.4580333101,0.3363304903,0.4023898168,0.1402140036,0.1754242495,0.2168474335,0.2416086339,0.1551798346,0.2364229408,0.2420846614,0.1665651823,0.1702441043,0.3185348317,0.1311582351,0.1240868218,0.3963093033,0.4879403602,0.2213930968,0.5258607635,0.0969651497,0.3247503845,0.2950317128,0.3202011344,0.27261072,0.1397417495,0.1428571429,0.067803334,0.4,0.4
40,0.2116993207,0.1425559853,0.542137217,0.2221641267,0.1979424897,0.2472070374,0.2351388421,0.2466626698,0.4516836962,0.7047939379,0.6220433997,0.4588700447,0.7601985211,0.4036586242,0.594864923,0.6116706022,0.6316051084,0.5541238741,0.2411180864,0.2566352507,0.6123425519,0.5803948755,0.4341566901,0.2960054699,0.5796193156,0.2077962241,0.2135145627,0.2958551005,0.2500577723,0.1978206962,0.3794085342,0.1776723615,0.1011499051,0.5715028122,0.5766739557,0.1945553886,0.5366008543,0.6939678907,0.6398692501,0.6261184549,0.1785411825,0.2955913597,0.8192069797,0.9304039975,1,0.6390956724,0.4986221067,0.4644359942,0.5491614814,0.4894487209,0.7078740882,0.6300831182,0.6066430271,0.6380257062,0.6219385661,0.6370009957,0.7132866521,0.4679831811,0.8900745908,0.2955178077,0.2460907758,0.6466297197,0.2422952514,0.3106316582,0.4438907108,0.1657181463,0.1416509166,0.6301067698,0.2,0.2032700341,0.5,0.4
41,0.244247202,0.2183836212,0.6309606205,0.1783577757,0.1315708205,0.3109129037,0.2104932035,0.3217108062,0.5717236633,0.6685303707,0.608930979,0.4249788118,0.7550764476,0.3101734751,0.5460180294,0.6366232305,0.6522862952,0.3746667269,0.2166017765,0.2363424553,0.5353906766,0.5277025806,0.5445725907,0.3080536223,0.4873434996,0.3132163272,0.206571983,0.1450356139,0.1364921074,0.2020999216,0.1762203417,0.1778024415,0.1557405167,0.4140114683,0.5591499547,0.2379615634,0.3637433975,0.4671581168,0.6262492971,0.6295504921,0.1518506118,0.3222571012,0.4659231329,0.674133577,0.7749029019,0.4473420244,0.3420058585,0.407550159,0.4799898477,0.4425715181,0.5656199019,0.5926570182,0.546218557,0.566985231,0.5765255968,0.5256399304,0.7375595099,0.4088852651,0.6909870726,0.4330318845,0.2557573619,0.3075766849,0.111750219,0.2904643174,0.08160162,0.1417501649,0.1884524942,0.4189779209,0.2,0.2846978468,-0.5,0.4
42,0.2059964428,0.1897213804,0.8093422635,0.1421850246,0.1097218821,0.2908008093,0.1391698769,0.3028341053,0.598547401,0.6157978007,0.7212536236,0.5782859939,0.7925168733,0.4732894287,0.4758882975,0.6068512528,0.636134611,0.6946210857,0.3598309534,0.5879741612,0.4664137819,0.1728959056,0.0905498948,0.2023580915,0.1472284645,0.7393161237,0.1855784976,0.1991314515,0.0836630271,0.0831515764,0.7989622509,0.4973306,0.3305834657,0.4514698114,0.392109181,0.1410152177,0.0770259825,0.3963712492,0.6528550591,0.4213478214,0.0596873012,0.2257004067,0.2318185053,0.2947997955,0.3216911986,0.3302883052,0.148081967,0.167787495,0.2254105831,0.1958895336,0.2228253833,0.2235876694,0.277094702,0.3113222621,0.2413300643,0.1410038338,0.1290730846,0.2332780046,0.1117141507,0.6706405554,0.1700148176,0.2603919543,0.0518880231,0.1042235343,0.4440574445,0.379109838,0.3117430841,0.1788634421,0.1428571429,0.6558916328,0.8,-0.8
43,0.2478194945,0.2772181403,0.7026418634,0.1564524823,0.1054845116,0.3367242541,0.1939748193,0.3717094984,0.6626827193,0.5687170485,0.6474936122,0.5429216322,0.8515662682,0.5277884978,0.4055927762,0.4931896874,0.3910137713,0.5161081084,0.4002590085,0.629139529,0.5151254383,0.2220553005,0.0912511891,0.2118329886,0.1644730424,0.6866602516,0.1986601305,0.1619789622,0.1878433844,0.1733609839,0.3909177254,0.2893389369,0.4110772531,0.3163912338,0.5106496254,0.2705997055,0.2089911,0.3945013539,0.6434671414,0.5789356192,0.0763712543,0.2666059353,0.3210056673,0.4247303007,0.4420305341,0.4596735156,0.2767304216,0.3559918806,0.5028609991,0.3658663951,0.4790891332,0.5230464756,0.5345448984,0.6179709881,0.453113944,0.18615671,0.2029030354,0.2960659999,0.171696562,0.7930661255,0.2288306477,0.2541284486,0.1395152002,0.2670758763,0.3059288597,0.2679770597,0.5362186667,0.2618075663,0.1428571429,0.4924219976,-0.4,0.5
44,0.2637405702,0.0917680646,0.7010269126,0.1646591777,0.0744385978,0.3398915704,0.1569777996,0.3924628907,0.6063508601,0.5664151367,0.5794446683,0.5724375183,0.5603338568,0.136295081,0.3674595337,0.6871283372,0.3257723046,0.7547012866,0.5104059234,0.4729162555,0.6361029003,0.1652589169,0.1946331804,0.2042251322,0.2986811348,0.4103233862,0.2560791673,0.1220316276,0.2295117859,0.2316431483,0.3388557669,0.4674091281,0.3793432872,0.2113127833,0.5695946219,0.1279725069,0.2977321738,0.3743624123,0.66358035,0.6349128125,0.0567481181,0.3043772356,0.5226853458,0.5607478084,0.3481453813,0.3718836901,0.2757589796,0.33285144,0.3982066094,0.3890824596,0.5110776442,0.4432127345,0.4545639795,0.5803886922,0.4665809917,0.1517722377,0.3480421609,0.380122416,0.4045281374,0.5072338148,0.2679039422,0.2146390473,0.1747208669,0.2903445448,0.265043738,0.4185621895,0.4593942599,0.1765026866,0.1,0.5790859198,0.6,0.7
45,0.2373941426,0.2060790942,0.7606943433,0.1553261779,0.0766805177,0.3056801869,0.1452546222,0.3514997343,0.6667485155,0.5712397746,0.5609733278,0.5605952711,0.5110057179,0.1460661367,0.4455829947,0.7050603325,0.3888876617,0.7820547453,0.4846578262,0.4688176006,0.5658176919,0.1777018174,0.2369651827,0.2573076129,0.237023683,0.3906504692,0.2329761159,0.1459811008,0.3393345765,0.1919878254,0.3384200283,0.503058344,0.5035162347,0.3008814783,0.5589299577,0.264264845,0.2185645172,0.408523502,0.6885629389,0.615585158,0.0601139474,0.2903394323,0.5703256419,0.756417934,0.4682726077,0.5047617895,0.3448385014,0.3391094616,0.3843250442,0.3776790258,0.5034218659,0.5548950878,0.603862096,0.6669645067,0.5946408627,0.1900028391,0.4205752999,0.4651283042,0.318863799,0.5120815588,0.2714365917,0.2744432995,0.2983646967,0.2433250781,0.2730882509,0.4468381724,0.6368297352,0.2217225708,0.2,0.2950699225,0.6,0.7
46,0.1961789805,0.3300258482,0.5953256373,0.1954181895,0.1094296609,0.3054484785,0.207982734,0.2775856349,0.6199992818,0.6432994758,0.6850518254,0.3889672872,0.5557126362,0.2607063445,0.3291214168,0.5450547648,0.4105398861,0.4869106488,0.1519160169,0.5483303719,0.7116505325,0.276813828,0.2029472883,0.4844216205,0.4770898558,0.47225968,0.3928053157,0.1841915199,0.1559722629,0.1911782075,0.2536325696,0.3578191271,0.3533306248,0.4603283263,0.5310786011,0.317728613,0.293184677,0.4658782536,0.7152608953,0.5693030175,0.1067074166,0.3071202628,0.4539370984,0.5028703289,0.3744143198,0.368890031,0.2241828187,0.2588629796,0.4259810388,0.3221597726,0.3808074357,0.4164143574,0.4351679903,0.4949692459,0.4713400835,0.3022809209,0.3194632724,0.7114505548,0.6553275849,0.4585243775,0.393257606,0.345528715,0.1504952029,0.2617379484,0.1821606847,0.2930817657,0.4305149706,0.3871199865,0.1428571429,0.5526671406,0.6,0.8
47,0.0601488023,0.117340067,0.5364245701,0.014809391,0.0861659143,0.0288392173,0.1995085768,0.0900179531,0.5841869022,0.8641102775,0.5283236776,0.8657703284,0.5106756817,0.3425607436,0.5442711493,0.5608622251,0.5292591102,0.6120881997,0.6287806842,0.5201753183,0.4178393512,0.3995191916,0.1612756208,0.2035269796,0.3136845256,0.4679816169,0.3190992344,0.2921017969,0.1044175171,0.3902018778,0.5937447414,0.4767806426,0.2897170361,0.251465045,0.0884879876,0.1116977311,0.2043226437,0.5815061354,0.926539084,0.0574086847,0.0997165868,0.0556517029,0.317046572,0.2401322581,0.2223492684,0.3017469758,0.1105565615,0.1786641556,0.1272470252,0.1255450558,0.1440308261,0.1862100368,0.237302743,0.1576354452,0.1946000214,0.2912499089,0.2008541585,0.1464742858,0.3705200384,0.4339254951,0.2644047045,0.36595219,0.0711024599,0.3630367287,0.3170588778,0.2952368392,0.2529684941,0.0249176499,0.2,0.0378380134,-0.2,0.7
48,0.0528257872,0.1813543482,0.631123116,0.0565404152,0.1374905323,0.0055442726,0.2734068543,0.064582163,0.5168209722,0.8534662627,0.3802952841,0.6882675391,0.6432042632,0.3601687442,0.4497551998,0.2410215865,0.6753043092,0.659303905,0.3482194732,0.4292884537,0.3268972887,0.6397911155,0.2186021511,0.1317270304,0.2826450496,0.3833543563,0.3800635554,0.3446593347,0.5717859716,0.3624597287,0.6601942047,0.3446895376,0.1825045778,0.6610953196,0.087245978,0.2380887761,0.3730530994,0.6539105362,0.9122769954,0.0042662538,0.2821451765,0.0330331018,0.4041016182,0.3243992459,0.4522635276,0.433589503,0.2481898261,0.4337774885,0.4569280254,0.3097697456,0.530654538,0.4722634845,0.4410857179,0.3576377258,0.3615683833,0.5373362934,0.398417256,0.1457675539,0.4513599912,0.4982553903,0.4548951526,0.5941726949,0.4249519156,0.4376820463,0.62830787,0.3122282006,0.1585922677,0.4152063141,0.28,0.1190211418,-0.1,-0.6
49,0.0709082169,0.0795129145,0.575660946,0.0925909357,0.1909276223,0.0213045809,0.2351273149,0.0744210211,0.4198232144,0.8336884353,0.4012981704,0.6343223435,0.5410512695,0.4143364618,0.5847566402,0.5496629949,0.5100287004,0.6493592732,0.1898821065,0.2978283193,0.6653623563,0.4066980533,0.0952320747,0.281872921,0.3116835773,0.3385198608,0.2753122632,0.2383543154,0.1957598679,0.1931948089,0.3095461988,0.5720864772,0.2730601608,0.3203846836,0.1391868281,0.091184768,0.3781790703,0.6802668187,0.8179024169,0.0420949317,0.1977016764,0.0546126778,0.5985182731,0.44803033,0.439521417,0.4086530462,0.2616560335,0.2972444897,0.313406258,0.1420431178,0.1840606479,0.3161447986,0.2824425352,0.298849688,0.3798822934,0.3065865052,0.1191581909,0.2671891612,0.3921814775,0.3799542125,0.2578865999,0.4083899177,0.1789743016,0.2240488224,0.1618329075,0.4305132166,0.2555174622,0.2984545793,0.2,0.1538043019,-0.5,0.3
